coded_to,user_common
KCO0122,DOL0332
KDT0346,DOL0332
GTD0116,DIW0118
RKD0604,TET0621
GQP0743,RZC0746
SGG0787,HDD0806
PEV0323,KCS0173
DTP0379,ASL0378
DBB0384,ASL0378
ASG0048,KWC0004
MIC0726,KWC0004
CHG0146,GRC0145
TVS0006,GRC0145
VMJ0147,GRC0145
LRR0148,GRC0145
RGH0728,CQH0730
JCG0316,JMB0308
ESH0135,SMH0291
OMS0101,DVW0103
BJW0619,AJN0607
HTH0007,TVS0006
SMB0804,MHA0798
SBQ0786,MHA0798
QJR0688,WIF0691
EZH0736,VCY0751
PRM0740,VCY0751
ANP0555,WVB0539
MDM0625,WVB0539
JAD0609,WVB0539
UCS0227,DBS0235
BTN0061,DBS0235
EIP0997,JKB0126
RCC0617,CSH0626
CGA0629,CSH0626
CJK0200,EWH0191
NSC0597,OBH0499
HDD0789,DCC0160
ONL0276,CAM0102
SDO0170,LOF0311
AKW0167,LOF0311
COM0321,LOF0311
NWK0215,JRG0207
BBS0422,KJW0416
SJW0451,DOP0562
DAG0558,DOP0562
OMS0101,MOH0273
AJH0175,MOH0273
JIM0095,MOH0273
CBB0365,JRS0362
KJP0371,JRS0362
SCF0608,MDM0625
BLB0114,HAC0282
MSO0222,KCF0045
SIJ0661,HIW0536
JDB0169,COM0321
COM0321,ABC0174
HDS0367,JRS0362
JLM0364,HDS0367
NAR0981,HPM0986
WBC0192,BWP0202
YCE0983,BER0314
DMK0257,DBG0261
JNJ0556,PMJ0564
LDB0090,IIA0092
KRG0158,DJB0159
DJB0159,DRR0162
FKB0163,DRR0162
RKF0164,DRR0162
LBC0356,DRR0162
AOB0019,GLR0975
RHO0732,MAD0753
LCB0664,MAD0753
CJV0286,EMW0105
ZMC0284,EMW0105
KBG0549,GCC0744
DCC0160,HTH0007
KWE0082,IIW0249
MCJ0324,BDV0168
JMB0308,BDV0168
HPM0986,NAR0981
KJS0618,JJH0613
CTR0697,BXJ0010
ILR0304,GJD0298
PMJ0564,JFC0557
AOB0019,MYD0978
IAR0694,OLW0689
ENL0100,JIM0095
TEB0251,DIB0081
THR0873,IJW0851
HKR0628,SCF0608
BRS0734,FBW0747
HPH0075,JCV0245
GQP0743,GMF0738
MCF0327,EMS0317
GCR0554,NRD0548
DBG0261,ABC0253
DPS0262,ABC0253
BAL0044,MNS0224
MSH0040,MNS0224
VIA0063,BNG0237
KRG0158,DJB0159
VCY0751,QRM0739
IYB0918,JCR0921
UCS0227,JLW0053
BTL0226,JLW0053
ENC0234,JLW0053
UJC0737,RZC0746
DGF0443,MBG0438
NAH0503,KRL0501
LHB0606,FHO0630
VTT0385,KDS0349
GJT0386,KDS0349
TEB0251,CSB0080
HAC0282,CEJ0109
YEV0793,SMB0804
RIH0777,EMW0772
IBP0883,EGK0893
SAP0867,RLG0856
CJK0200,YDN0198
EWH0191,YDN0198
USH0199,YDN0198
WBC0315,LHL0309
JAD0609,KJS0618
LEM0605,KJS0618
AIM0627,KJS0618
BIH0745,GCC0744
JPW0741,GCC0744
IRT0491,MAD0496
JKJ0698,PDH0716
VSS0154,KJA0152
IEB0153,KJA0152
EMW0772,IJM0776
GMF0738,HJB0742
KWC0004,DLM0051
JLM0364,DMG0358
TDG0962,ATF0274
HLM0933,SVL0940
VEB0935,SVL0940
BDV0168,JDB0169
WBC0315,MSZ0310
HVF0067,PGC0066
JXH0493,DBW0483
JIG0128,DBW0483
HJA0018,HDH0928
IWM0816,KCB0815
OMS0101,ZJS0269
RSM0277,ZJS0269
BXJ0010,GCL0016
MKL0941,CAH0936
DRR0162,RKF0164
CBG0490,DBW0483
CCM0855,ZJE0857
JLM0364,JAV0361
AJF0370,JAV0361
BMM0112,CEJ0109
BJM0111,CEJ0109
XHW0498,MMB0488
SES0477,MMB0488
LQC0479,MMB0488
LAM0911,KBC0054
KDS0349,KBC0054
RGG0064,BSB0990
CQH0730,GMF0738
FBW0747,GMF0738
KAT0489,BJH0354
JRS0362,IBB0359
BBG0325,WBC0315
LHL0309,WBC0315
RHY0079,HAC0282
CBG0490,RHP0484
NAH0503,RHP0484
PTH0830,RHP0484
JPA0667,BCB0679
HCW0419,KJW0416
SOG0411,KJW0416
SCP0130,SNS0129
FQA0854,BAH0875
DLM0051,SLB0049
SVL0940,EIS0041
KCF0045,EIS0041
JCC0225,EIS0041
UIR0043,EIS0041
CSH0626,MTB0620
CGA0629,MTB0620
SED0886,XHG0902
RLB0719,CGA0629
SOB0360,CBB0365
NMS0280,HGN0287
LIM0674,KNG0672
BCM0653,CQW0652
JCV0245,RKF0164
DJB0159,RKF0164
QJR0688,COF0120
HDD0789,SER0165
RAH0440,ETR0428
JPW0741,QPM0727
HJB0742,QPM0727
PKB0429,BSA0431
OKB0439,BSA0431
KWC0004,TVS0006
HVF0067,LFS0071
AIP0394,FSB0399
CSL0949,GCG0951
BAK0964,GCG0951
CLF0852,BAH0875
OCS0865,BAH0875
CTW0500,CWR0502
FAW0032,MSO0222
DFR0218,MSO0222
MNS0224,MSO0222
IAR0694,RNL0695
ASG0692,RNL0695
ATP0662,RNL0695
CCH0685,RNL0695
CCL0068,PGC0066
TSM0363,SAK0375
LRR0148,NGF0157
MBJ0312,JDB0169
RGG0064,KRL0062
PTH0830,KRL0062
LDG0459,KRL0062
SGG0787,KRL0062
CMB0912,KRL0062
SAT0194,TOR0193
WJD0576,SAC0592
,SAC0592
WKF0012,HPM0986
SBN0495,KPR0497
BTR0403,KPR0497
BJH0354,KPR0497
MDM0625,JBD0616
GLR0975,HJA0018
KDT0346,AMM0014
LEM0605,GBM0603
KCF0045,GBM0603
TSM0363,AJF0370
SAK0375,AJF0370
TAP0551,HIW0536
FBW0747,JPW0741
PGC0066,BNG0237
RAW0915,BMG0917
NDM0417,AHM0410
CKB0427,HWW0436
TVS0050,VIA0063
LHN0151,MAH0149
CBG0490,DGN0480
RNP0211,ARL0034
IRM0931,RRA0938
YIC0195,TOR0193
JNA0559,CEL0561
GAF0570,CEL0561
JFC0557,CEL0561
NAB0801,SVL0803
HAM0985,HPM0986
NAR0981,HPM0986
IJM0444,HPM0986
CMB0912,KRL0062
KQS0415,KJW0416
AHM0410,KJW0416
RHP0484,CTW0500
PPF0435,PGO0433
HWW0436,PGO0433
WAS0254,RJB0088
ZSK0258,RJB0088
DGF0443,ETR0428
WTF0387,RJM0381
DOP0562,SBH0537
ZJS0269,ATF0274
HJB0742,EZH0736
KAC0124,WGS0516
TVS0006,VMJ0147
ASL0378,DTP0379
BTS0011,LMF0980
TSR0676,ORM0669
IBM0671,ORM0669
KWC0004,MSS0001
HCS0003,MSS0001
NMC0486,CBG0490
SLB0049,ASG0048
MHG0244,SSG0250
RHY0079,HPH0075
DGW0752,GMF0738
JDB0169,SDO0170
RTO0313,SDO0170
RZC0746,QRM0739
AMD0077,LDB0090
HCM0267,LDB0090
KTG0091,LDB0090
MHG0733,HDL0748
ILH0958,BNR0965
CAM0681,NGO0690
RMS0266,JCR0172
ILJ0526,PIS0522
CTW0500,DBW0483
RUM0880,OCS0865
FQA0854,ZDW0859
BJW0619,CSH0626
GBM0603,CSH0626
EMS0317,IDO0176
MKS0204,WBC0192
RAG0275,NWT0098
CIM0271,CAM0102
VTT0385,WTF0387
AKC0924,TSM0927
TVS0006,KWC0004
TVS0050,KWC0004
FHO0630,CAA0612
YJV0699,CAA0612
IRT0491,OLF0504
ATP0662,MDH0686
PTH0552,TAP0551
GTD0116,TLK0993
HTH0007,DCC0160
SBN0866,ATE0869
LTS0860,ATE0869
RVF0201,BWP0202
WBC0192,BWP0202
QNF0205,BWP0202
TVS0006,HTH0007
SBK0161,HTH0007
KRG0158,HTH0007
KPR0497,DBW0483
CTW0500,DBW0483
OYM0026,WKD0013
DDA0476,DBW0483
BYP0070,DRR0242
CCL0068,DRR0242
QNP0216,ARL0034
TEB0251,CSB0080
JJH0613,CSB0080
LHB0967,CSB0080
BVC0790,IBP0883
CNB0900,IBP0883
EWH0191,CJK0200
RAG0275,SGS0268
UBF0645,ZSB0649
SJO0209,AMV0036
AJN0607,BJW0619
JBD0616,BJW0619
CAA0612,BJW0619
MTB0620,BJW0619
MES0407,FTM0406
KCS0173,MCF0327
JDB0169,MCF0327
RDT0424,MCF0327
MAW0166,MCF0327
BWP0202,RVF0201
SRH0155,EIM0156
NWT0098,ATF0274
MBJ0312,WIQ0567
DLM0051,AJD0074
KBC0054,HIW0536
CGA0629,FHO0630
NHE0919,AKC0924
RAW0915,AKC0924
BMG0917,AKC0924
SED0886,EFS0882
AIH0675,EFS0882
ZSL0305,BJW0619
CGA0629,BJW0619
DMM0623,MTB0620
HGG0240,HVF0067
MDM0976,TEM0977
KJS0618,LEM0605
KRM0541,FHO0630
DBW0483,RHP0484
ORB0473,SCF0608
EMW0105,OKC0107
DAG0558,JNJ0556
MVB0515,HLH0512
JPW0741,MIC0726
GMF0738,MIC0726
FBW0747,MIC0726
MBJ0312,AMR0318
IMG0320,AMR0318
RGH0728,AMR0318
MLG0475,KPP0452
CJG0470,KPP0452
RAM0447,KPP0452
MIC0726,GCC0744
VCY0751,GCC0744
DSB0731,GCC0744
BAM0611,BEH0615
NNS0059,BTN0061
CPG0322,LOF0311
CWR0502,RHP0484
JOM0750,SBK0161
BRB0355,SBK0161
TVS0050,JBM0350
LHN0151,RDM0150
UIR0043,MSO0222
LNS0989,KVT0028
BIS0247,TEB0251
KPR0497,DDA0476
ESJ0670,RTO0313
BJH0811,SOF0808
ASL0378,EBC0390
DLS0383,EBC0390
VTT0385,EBC0390
WPE0538,SNS0129
ABH0663,SNS0129
TLM0797,SVL0803
MKP0861,IJW0851
ZDW0859,IJW0851
KRL0062,VIA0063
BYP0070,VIA0063
BCB0679,AIH0675
RAG0275,ROB0272
JXH0493,CMM0487
BTR0403,AIS0405
LAF0991,GTD0116
KCO0122,GTD0116
LOF0311,BER0314
TET0621,JJH0613
RGH0728,FBW0747
CJV0286,CEJ0109
RAW0915,NHE0919
OBH0499,SBN0495
MJM0510,BRB0355
ASS0517,BRB0355
NWT0098,JMK0099
HCM0267,LDB0090
CQH0730,RGH0728
ANT0430,MBG0438
RAS0432,MBG0438
RBB0485,BEC0505
BBG0325,ABC0174
RTO0313,ABC0174
WBC0315,ABC0174
AJH0175,ABC0174
CSH0626,RCC0617
KMB0922,JMC0925
CBB0365,JRS0362
NDM0417,NCK0421
NDM0417,BBS0422
MDM0625,BAM0611
HKR0628,BAM0611
BTW0005,PBP0002
THR0873,LDB0090
AVM0947,LDB0090
SJF0094,LDB0090
CSB0080,IIW0249
LPC0492,OLF0504
CMM0487,OLF0504
EFS0882,OLF0504
KRL0501,OLF0504
KPR0497,IMB0481
ASB0796,SBQ0786
IUY0279,ZMC0284
MCS0035,HVB0037
FMG0527,BRB0355
VAA0087,DBG0261
ALD0544,HRW0550
KMW0545,HRW0550
CJF0802,NAB0801
AAF0791,NAB0801
DLS0383,VTT0385
MBJ0312,EMS0317
ZFM0468,TPH0474
AAV0450,TPH0474
AAW0353,TPH0474
VEB0935,DHM0937
BRB0355,SBK0161
JIG0128,JKB0126
TAC0300,JKB0126
MSZ0310,AJH0175
BER0314,AJH0175
LHL0309,AJH0175
CWR0502,BEC0505
ENL0100,ATF0274
LAF0991,BRM0995
KCO0122,BRM0995
ZSB0649,CQW0652
CSP0197,AAE0190
MSD0939,VEB0935
MMG0943,VEB0935
PEV0323,MCJ0324
DGW0752,RHO0732
KKW0879,BSS0463
YIC0195,SAT0194
MSD0939,JGM0934
CEB0210,HVB0037
NAF0033,HVB0037
ARL0034,HVB0037
DBB0384,JAM0382
AMM0014,WKF0012
HRL0540,ETR0177
RVF0201,BWP0202
WBC0192,BWP0202
NCE0097,CAM0102
MBJ0312,IDO0176
LCB0664,SER0165
AMD0077,SER0165
HDD0789,SER0165
DCC0160,SER0165
WVB0539,SER0165
EHR0096,NCE0097
KKS0119,DIW0118
HCS0003,IWM0816
NMC0486,SRH0155
CTW0500,OBH0499
NBH0256,DTT0076
TBT0461,AAV0450
CSJ0340,DOL0332
DJB0159,KRG0158
ZDW0859,JCW0858
MKP0861,JCW0858
BXJ0010,SDF0017
ZSK0258,NBH0256
GQP0743,QPM0727
RZC0746,QPM0727
QRM0739,QPM0727
PRM0740,QPM0727
SDF0017,MGS0974
JIG0128,KAC0124
IMP0530,ARD0509
IDO0176,EMS0317
AJR0319,IMG0320
MCF0327,IMG0320
MAH0864,RLG0856
OCS0865,LBC0356
KRV0372,LBC0356
JAV0361,LBC0356
RCP0785,BHC0665
GQP0743,PRM0740
NAH0503,IRT0491
KWC0004,HTH0007
WDD0366,JRS0362
HBO0413,HKB0418
NDM0417,HKB0418
RDT0424,HKB0418
LIM0674,CKD0680
GCS0571,HGH0595
HPR0585,HGH0595
NHH0185,CXC0336
RCC0617,QJR0688
CCH0685,QJR0688
IAR0694,SAC0687
KKC0683,SAC0687
CAM0681,SAC0687
RNL0695,SAC0687
IJW0851,NSS0876
HCW0419,DPM0423
WTF0387,GJT0386
BBG0325,MCJ0324
LOF0311,MCJ0324
SBN0866,MAH0864
TQS0212,MAH0864
FBA0348,JRS0362
KRV0372,JRS0362
JBM0350,KRL0062
PIS0522,ILJ0526
NKH0979,LMF0980
TDJ0998,KAC0124
TJD0996,KAC0124
JKB0126,KAC0124
BJW0619,AIM0627
LLV0602,AIM0627
KCS0173,AJH0175
EMS0317,AJH0175
EMS0317,CPG0322
NAF0326,CPG0322
KKW0879,BAH0875
PLH0862,BAH0875
FQA0854,BAH0875
RRA0938,MSD0939
AKW0167,LHL0309
KCO0122,GTD0116
YDN0198,GTD0116
WKF0012,BTS0011
HCS0003,BTS0011
SJC0333,GNS0178
ASD0577,SER0165
HCS0003,TCD0009
WKF0012,TCD0009
MSZ0310,MAW0166
GRM0868,KKW0879
MAH0864,KKW0879
JBM0350,TVS0050
KCF0045,TVS0050
CWB0065,TVS0050
RLG0856,JCW0858
LOF0311,CPG0322
IIL0513,CIG0052
LBF0214,NAF0033
RHO0732,GZC0735
QRM0739,GZC0735
MIC0726,GZC0735
NMS0280,QCH0110
DDA0476,BJH0354
EZH0736,MLD0755
BJH0354,IMB0481
DAG0558,PMJ0564
RTO0313,NAF0326
HIA0414,BBS0422
CBG0490,NAH0503
NMC0486,NAH0503
KKC0683,IAR0694
CCC0393,AMW0392
ADF0397,AMW0392
CCR0863,RLG0856
FDE0117,KAC0124
JFC0557,WTR0563
DJS0682,RNL0695
SCF0608,JBD0616
JPW0741,GMF0738
AMM0014,DIC0988
AIP0394,KAL0395
HKI0171,NAF0326
IDO0176,MCF0327
PEV0323,MCF0327
MAH0149,TDS0984
FSC0601,JJH0613
DLM0051,RHY0079
KDS0349,JLW0053
TDS0984,NAR0981
ONL0276,KAT0270
CSH0626,LEM0605
JNJ0556,PMJ0564
SSH0799,AMH0794
COM0321,PEV0323
CCM0855,ZJE0857
WXH0872,ZJE0857
RLG0856,ZJE0857
RNL0695,QJR0688
DCC0160,HTH0007
KBP0008,HTH0007
ACC0042,QNP0216
ZSK0258,DBG0261
KQS0415,MES0407
JLW0053,NGC0058
AWM0764,NGC0058
DZC0228,NGC0058
ASL0378,CAB0388
DBB0384,CAB0388
FHS0837,LJB0826
LDB0090,DVM0265
SVL0940,BLL0929
IJW0851,GRM0868
GLR0975,HJA0018
TEM0977,HJA0018
RCC0617,BAM0611
CFM0767,SAB0781
LTS0860,WXH0872
DTP0379,WXH0872
LPC0492,CMM0487
SBN0495,CMM0487
OYM0026,AOS0987
RVF0201,WBC0192
SBK0161,ETR0177
BRB0355,ETR0177
BVC0790,ETR0177
CEL0561,WTR0563
POB0343,NHH0185
MKS0204,QNF0205
CPG0322,EMS0317
IDO0176,MCJ0324
LHL0309,MCJ0324
FHO0630,CSH0626
CTW0500,CKB0482
IMB0481,CKB0482
BEC0505,CKB0482
MMB0488,CKB0482
SVS0871,CCR0863
SER0165,MNS0224
MPM0220,MNS0224
IBM0671,KNG0672
NCO0666,KNG0672
FKB0163,DRR0162
CJC0494,LPC0492
OBH0499,LPC0492
CAM0102,GKO0078
CTW0500,RBB0485
OJK0233,BTL0226
KNB0022,FRB0023
SGM0021,FRB0023
BTS0011,FRB0023
MSZ0310,MBJ0312
CPG0322,ABC0174
GHH0288,CLS0296
BWP0202,JJM0203
IBB0359,FBA0348
ASL0378,KDS0349
JAM0382,KDS0349
JLW0053,CIG0052
ARA0252,BIS0247
LNS0989,DLH0029
HPH0075,ARA0252
CSB0080,ARA0252
JCV0245,ARA0252
MSS0001,CKH0144
KCO0122,GTD0116
KKS0119,GTD0116
KKW0879,WDO0870
ATE0869,WDO0870
RNF0765,MSH0040
MDM0625,GBM0603
KDS0349,SBQ0786
SMB0804,SBQ0786
RGH0728,UJC0737
SBN0866,KKW0879
NGF0157,KKW0879
CEB0210,JRG0207
KAT0489,IMB0481
MMB0488,IMB0481
LQC0479,IMB0481
KPR0497,IMB0481
IBB0359,SOB0360
DMG0358,SOB0360
JRS0362,SOB0360
JDB0169,NAF0326
KCS0173,NAF0326
NRO0768,NAF0326
ARB0881,XHG0902
NWK0215,CCW0031
LBF0214,CCW0031
NAF0033,CCW0031
ZMC0284,EMW0105
JSH0330,CCH0182
AKK0329,CCH0182
HWW0436,BSA0431
MAH0864,HDD0789
IJW0851,HDD0789
JIG0128,FDE0117
ACC0042,DFR0218
JGM0934,KDS0349
ZDW0859,CCM0855
WPE0538,SNS0129
RFP0380,DLF0377
SDO0170,MBJ0312
SNC0187,NCH0179
HGH0595,RHY0079
TEM0093,KTG0091
QNP0216,MOS0047
BTW0005,GTD0116
NCK0421,EHB0420
CEL0561,BMT0528
MAH0864,KBS0874
RJM0381,GJT0386
SHR0334,POB0343
FSC0601,MTB0620
KDS0349,ASL0378
RJM0381,ASL0378
AIP0394,JIM0095
ESH0135,GHH0288
SIJ0661,JLW0053
SLB0049,JLW0053
BER0314,MCF0327
PEV0323,MCF0327
QNF0205,WBC0192
KMB0922,TSM0927
HDH0928,TSM0927
BMG0917,TSM0927
DBW0483,OBH0499
KJS0618,BJW0619
HGN0287,IUY0279
BTS0011,WSR0241
SBQ0786,ASB0796
TVS0006,ASB0796
CUD0795,ASB0796
MHA0798,ASB0796
CJF0802,ASB0796
FGW0853,BAH0875
GHH0288,OJK0233
NCO0666,OJK0233
AMW0392,JER0404
LDB0090,KTG0091
HKR0628,AIM0627
FHO0630,AIM0627
AOB0019,MDM0976
BXJ0010,MDM0976
GLR0975,MDM0976
JCV0245,IKR0401
MAH0864,JCW0858
MKP0861,JCW0858
MCS0035,HVB0037
TQS0212,HVB0037
ESH0283,RHY0079
OKC0107,RHY0079
TDJ0998,JKB0126
RUM0880,IJW0851
KNG0672,AIH0675
JJH0292,AIH0675
RHL0992,GTD0116
SMW0084,NJB0243
HPH0075,NJB0243
KVS0425,HRB0351
OBH0499,DBW0483
GCS0518,YJF0532
PTH0552,BMC0547
GCR0554,BMC0547
ANP0555,BMC0547
KES0729,MHG0733
SER0165,BJH0354
CBG0490,BJH0354
KAC0124,EIP0997
JKB0126,EIP0997
CCC0393,WPR0368
NWT0098,MOH0273
RHY0079,AJD0074
DJS0682,RNL0695
NGO0690,RNL0695
MKL0941,AJR0932
CCW0031,ARL0034
TEB0251,CSB0080
RAS0432,EPW0434
RNP0211,CCW0031
FBA0348,CCW0031
MOH0273,CIM0271
RHP0484,LQC0479
PAD0773,PNH0761
HAV0121,TLK0993
COF0120,TLK0993
HOB0994,TLK0993
BBG0325,ABC0174
EPW0434,HAH0248
LQC0479,OLF0504
CJC0494,OLF0504
FAW0032,JDC0030
JBM0350,CBG0398
DVW0103,ONL0276
MDM0976,GLR0975
WBC0192,QNF0205
CJC0494,CBG0490
KJS0618,AJN0607
OKB0439,BSA0431
NAF0033,NWK0215
KJW0416,AHM0410
MSZ0310,PEV0323
TSB0437,MBG0438
HAM0985,HPM0986
EMS0317,IDO0176
CCW0031,ARL0034
ASS0206,ARL0034
ACV0812,AQD0820
DAG0558,WIQ0567
CMM0487,OLF0504
SBN0495,OLF0504
AMR0318,EMS0317
SDO0170,EMS0317
MCJ0324,EMS0317
DVM0265,IIA0092
KTG0091,IIA0092
AKK0329,HWM0342
GHH0288,FEB0306
BAH0875,SVS0871
KWE0082,ARA0252
DLS0383,JTS0389
MLP0668,SIJ0661
ESR0693,WIF0691
CCH0685,WIF0691
ASG0692,WIF0691
XHG0902,BVC0790
NMS0280,RHY0079
PKB0281,RHY0079
OKC0107,DIB0285
MES0407,DPM0423
WDD0366,JRS0362
KSP0357,JRS0362
KJP0371,JRS0362
VAA0087,NBH0256
DMK0257,NBH0256
WAS0254,NBH0256
VAA0087,NBH0256
BTW0005,MSS0001
SBH0537,JNJ0556
JNA0559,JNJ0556
AMM0014,JNJ0556
WIQ0567,JNJ0556
EIS0041,MSH0040
PGO0433,MBG0438
BWP0202,QNF0205
GAF0570,DAG0558
WLV0566,DAG0558
KJP0371,TSM0363
SOB0360,TSM0363
VEB0935,DHM0937
NAR0981,JOL0024
TDS0984,JOL0024
PRM0740,MIC0726
CJC0494,NAH0503
DLS0383,CAB0388
MAD0753,LCB0664
BEH0615,LLV0602
IIW0249,BIS0247
XHG0902,SXM0895
MAS0025,YCE0983
JLW0053,ENC0234
HDD0789,DCC0160
WVB0539,DCC0160
KRG0158,DCC0160
DHM0937,MKL0941
LEM0605,MKL0941
BLL0929,MKL0941
MAD0753,GCC0744
KES0729,GCC0744
MLD0755,GCC0744
CNE0352,MKW0441
IIW0249,HPH0075
SOG0411,HBO0413
HCS0003,HDS0367
SBK0161,HTH0007
TVS0006,HTH0007
IRT0491,MDH0686
CAB0388,WTF0387
HGG0240,DRR0242
LRR0148,BMM0112
BTR0403,AMW0392
RNL0695,BTN0061
HJB0742,EZH0736
MLD0755,EZH0736
HAV0121,TLK0993
LAF0991,TLK0993
ETR0428,TSM0927
FIR0920,TSM0927
HCV0478,CTW0500
LPC0492,CTW0500
OLF0504,CTW0500
CMM0487,CTW0500
DDA0476,CTW0500
KRL0062,VIA0063
BSB0990,VIA0063
CWB0065,VIA0063
CCC0393,BTR0403
JER0404,BTR0403
CBG0398,BTR0403
QRM0739,QPM0727
HCC0344,VSS0154
CCM0855,NSS0876
NHE0919,XHW0498
BTW0005,KBP0008
QNP0216,MSH0040
ECL0930,AJR0932
IRM0931,AJR0932
VEB0935,AJR0932
JGM0934,AJR0932
WKF0012,HPM0986
DSB0731,PRM0740
CHM0821,IDO0176
AMR0318,IDO0176
DJB0159,KRG0158
HTH0007,KRG0158
ANP0555,KRG0158
AJN0607,LLV0602
HCV0478,CMM0487
CJC0494,CMM0487
IJW0851,ZDW0859
YJF0532,UCH0519
QJR0688,IAR0694
SOF0808,BBH0810
KCO0122,LAF0991
AIP0982,HPM0986
WKF0012,HPM0986
NAR0981,HPM0986
SVS0871,IJW0851
ACC0042,KCF0045
DFR0218,KCF0045
BAL0044,KCF0045
QNP0216,KCF0045
PAD0773,JCR0770
AKH0758,JCR0770
JFC0757,JCR0770
MNS0224,BAL0044
ACC0042,BAL0044
TJG0582,BAL0044
JCC0225,BAL0044
AHM0410,HCW0419
MES0407,HCW0419
HAH0248,HAD0246
WTR0563,CEL0561
JFC0557,CEL0561
SBH0537,CEL0561
MMG0943,IRM0931
CGA0629,BEH0615
RSC0089,RJB0088
JAD0609,BEH0615
BVC0790,ETR0177
VCY0751,GRC0145
IDO0176,IMG0320
HRW0550,PTH0552
KBG0549,PTH0552
DHM0937,LBH0942
MGS0974,LBH0942
LLV0602,NNA0610
AJN0607,NNA0610
WVB0539,NNA0610
FBW0747,NNA0610
BXJ0010,BTS0011
WPR0368,HCL0651
IIL0513,SAK0375
GNZ0953,TJD0996
MKP0861,SVS0871
DBG0261,DMK0257
AMW0392,ADF0397
GZB0469,LCB0664
OBH0499,DBW0483
ATE0869,BAH0875
NSS0876,BAH0875
PLH0862,SBN0866
SLB0049,ASG0048
CRK0916,HDH0928
HDH0928,LAM0911
DGF0443,DSB0731
GNS0178,POB0343
NKH0979,CNE0352
JBM0350,CNE0352
TCD0009,BXJ0010
FUM0015,BXJ0010
GJT0386,KDS0349
SGG0787,BBH0810
HDD0806,BBH0810
IWM0816,BBH0810
BBS0422,KQS0415
JDB0169,JCR0172
NHE0919,TSM0927
OYM0026,WKD0013
GTD0898,WNB0908
GKO0078,RAG0275
GTD0898,BAJ0654
FDE0117,JKB0126
KAC0124,JKB0126
MHG0733,DGW0752
EZH0736,DGW0752
NKP0236,TMA0069
DRR0242,TMA0069
ASG0692,CCH0685
YCE0983,LMF0980
SGM0021,LMF0980
ONW0083,JCV0245
IIW0249,JCV0245
DMM0623,BJW0619
CCW0031,JDC0030
DBG0261,ZSK0258
RJB0088,ZSK0258
DZC0228,RVC0232
VSA0230,RVC0232
MIM0712,CCL0068
VIA0063,CCL0068
RGN0408,CCL0068
HCC0344,HDS0367
QRM0739,RZC0746
MHG0733,RZC0746
BWP0202,MKS0204
RVF0201,MKS0204
FLM0213,NAF0033
ZJS0269,SGS0268
WXH0872,HDD0789
ASD0577,VMJ0147
MLP0668,NCO0666
TSM0927,JCR0921
AJN0607,JCR0921
SAT0194,JCR0921
ENL0100,ZJS0269
FLM0213,CEB0210
MLP0668,LIM0674
BVC0790,GNS0178
SBK0161,GNS0178
KAL0395,BTR0403
VCC0396,BTR0403
KVT0028,RHY0079
SBH0537,VIA0063
DRR0242,VIA0063
HGG0240,DRR0242
WNB0908,BVC0790
DPM0423,KVS0425
NCK0421,KVS0425
CKB0482,DGN0480
CTW0500,KPR0497
NMC0486,KPR0497
IWM0816,HSG0818
NAF0326,MBJ0312
YDN0198,EWH0191
ABN0239,HPM0986
ETR0428,HPM0986
LIM0674,AIH0675
KBS0874,WDO0870
FLM0213,KWC0004
MAD0753,KWC0004
BTW0005,KWC0004
JSH0330,KWC0004
CMM0487,BEC0505
CBG0490,BEC0505
FUM0015,TCD0009
NAH0503,CTW0500
KJW0416,HRB0351
IBB0359,FBA0348
HDS0367,FBA0348
MHG0733,RHO0732
AJR0319,MCF0327
FLM0213,HVB0037
LEM0605,NNA0610
LCD0622,NNA0610
FHO0630,NNA0610
RHO0732,JPW0741
KKS0119,CFM0767
CMB0912,SBH0537
KQS0415,HIA0414
KPR0497,DBW0483
HCV0478,DBW0483
ALD0529,MVB0515
CBG0398,CCC0393
CJF0802,JAM0382
WTF0387,JAM0382
EBC0390,JAM0382
SSH0799,NAB0801
HRW0550,KBG0549
FQA0854,IJW0851
FGW0853,IJW0851
MMG0943,SVL0940
LBH0942,SVL0940
LCB0664,EZH0736
HGG0240,BBS0422
AHM0410,BBS0422
NDM0417,BBS0422
HIA0414,BBS0422
SDF0017,HCS0003
KKS0119,GTD0116
JXH0493,CJC0494
SDO0170,CPG0322
MCJ0324,CPG0322
KVS0425,RDT0424
KBP0008,AAE0190
BTW0005,HCS0003
EZH0736,GZC0735
WTF0387,GZC0735
BCR0581,JDF0593
VTT0385,DTP0379
KQS0415,EHB0420
DPM0423,KVS0425
EHB0420,KVS0425
SBQ0786,SLB0049
TJD0996,EIP0997
SJO0209,JRG0207
CEB0210,JRG0207
CCW0031,JRG0207
JNJ0556,JNA0559
RRP0568,JNA0559
WTR0563,JNA0559
SBN0495,NMC0486
DDA0476,NMC0486
EZH0736,VCY0751
GLR0975,MDM0976
ILC0838,ALC0788
MTB0620,LLV0602
BJW0619,LEM0605
JRG0207,ARL0034
CKP0721,ARL0034
TSB0437,DGF0443
CSB0080,DGW0752
BMG0917,TSM0927
CCR0863,JCW0858
MIC0726,GMF0738
WVB0539,HKR0628
SMY0792,NAB0801
SBQ0786,NAB0801
SSH0799,NAB0801
BRM0995,NAB0801
IUY0279,ZMC0284
AMM0014,DIC0988
FDE0117,DIC0988
JMC0925,BMG0917
